Marke,Modell,url,country,date,Zustand,Garantie,Angebotsnummer,Außenfarbe,Lackierung,Farbe laut Hersteller,Innenausstattung,Karosserieform,Anzahl Türen,Sitzplätze,Schlüsselnummer,Getriebeart,Gänge,Hubraum,Kraftstoff,Schadstoffklasse,haendler,privat,ort,price,ausstattung_liste,Erstzulassung,Zylinder,Leergewicht
Suzuki,Wagon R+,/angebote/suzuki-wagon-r-1-3-cool-klima-alu-benzin-blau-6d892d3c-2235-4bea-a751-9226c6bf204e?,Deutschland,2020-10-21 15:00:13.038277,Gebraucht,0,0,Blau,Metallic,0,"Stoff, Schwarz",Kombi,5.0,4.0,8306/310,Schaltgetriebe,5.0,1.298 cm³,Benzin,Euro 3,1,0,27729 Hambergen,1450.0,"['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Dachreling', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Radio', 'Servolenkung', 'Sicherheit', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung']",2002.0,4.0,910 kg
Tesla,Model 3,/angebote/tesla-model-3-langstreckenbatt-allradantrieb-dual-motor-elektro-weiss-e85d9679-33bf-48b1-80aa-0aef403d1909?,Deutschland,2020-10-21 13:52:20.205415,Gebraucht,0,0,Weiß,Metallic,0,0,Limousine,5.0,5.0,0,0,1.0,0,Elektro,0,0,1,3435 Erpersdorf,52000.0,"['', '2-Zonen-Klimaautomatik', 'ABS', 'Abstandstempomat', 'Abstandswarner', 'Airbag hinten', 'Alarmanlage', 'Alufelgen', 'Ambientebeleuchtung', 'Anhängerkupplung', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Elektronische Parkbremse', 'Extras', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Induktionsladen für Smartphones', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Notbremsassistent', 'Notrufsystem', 'Panoramadach', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sommerreifen', 'Soundsystem', 'Sportfahrwerk', 'Sportsitze', 'Sprachsteuerung', 'Spurhalteassistent', 'Standheizung', 'TV', 'Tagfahrlicht', 'Tempomat', 'Totwinkel-Assistent', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Voll-LED Scheinwerfer', 'Volldigitales Kombiinstrument', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung']",2020.0,0.0,1.847 kg
Tesla,Model S,/angebote/tesla-model-s-90d-mit-batterie-elektro-grau-b6e907fa-bec7-48ec-adb9-ccdee6968ffb?,Oesterreich,2020-10-20 16:19:59.073487,Gebraucht,0,2022053327,Grau,0,grau,Vollleder,Limousine,5.0,5.0,0,Automatik,1.0,0,Elektro,0,1,0,4240 Freistadt,49990.0,"['', 'ABS', 'Abstandstempomat', 'Allrad', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe selbstlenkendes System', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kurvenlicht', 'Lichtsensor', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Panoramadach', 'Regensensor', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Soundsystem', 'Spurhalteassistent', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'Unterhaltung/Media', 'Xenonscheinwerfer', 'Zentralverriegelung']",2015.0,0.0,2.100 kg
Tesla,Model X,/angebote/tesla-model-x-p90d-premium-allrad-7-sitzer-22-zoll-sound-elektro-silber-7d27d3ac-b87f-41a1-bf88-fd9b480fd434?,Deutschland,2020-10-20 15:12:09.047910,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0,TEAK,Silber,Metallic,silber,"Vollleder, Schwarz",SUV/Geländewagen/Pickup,5.0,7.0,1480/AAN,Schaltgetriebe,0.0,0,Elektro,0,1,0,38229 Salzgitter,89950.0,"['', 'ABS', 'Abstandstempomat', 'Alarmanlage', 'Allrad', 'Armlehne', 'Beheizbare Frontscheibe', 'Beheizbares Lenkrad', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Heckklappe', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kurvenlicht', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Luftfederung', 'MP3', 'Multifunktionslenkrad', 'Müdigkeitswarnsystem', 'Navigationssystem', 'Notbremsassistent', 'Notrufsystem', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzbelüftung', 'Sitzheizung', 'Soundsystem', 'Sprachsteuerung', 'Spurhalteassistent', 'Standheizung', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung']",2016.0,0.0,0
Toyota,Auris,/angebote/toyota-auris-1-4-vvt-i-sol-benzin-schwarz-af5b0bb2-c73d-240b-e053-0100007f4fca?,Deutschland,2020-10-20 15:41:14.248787,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0,0,Schwarz,Metallic,0,0,Limousine,5.0,5.0,0,Schaltgetriebe,5.0,1.398 cm³,Benzin,Euro 4,1,0,56068 Koblenz,2800.0,"['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bordcomputer', 'CD', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Sicherheit', 'Stahlfelgen', 'Traktionskontrolle', 'Unterhaltung/Media', 'Wegfahrsperre', 'Winterreifen', 'Zentralverriegelung mit Funkfernbedienung']",2009.0,4.0,0
Toyota,Avensis,/angebote/toyota-avensis-1-8-vvt-i-combi-benzin-silber-42b466e5-3889-4ee2-81c2-bc36cf27dba1?,Deutschland,2020-10-22 22:25:58.304222,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0,0,Silber,Metallic,0,"Stoff, Schwarz",Kombi,5.0,5.0,0,Schaltgetriebe,0.0,1.794 cm³,Benzin,Euro 4,1,0,14772 Brandenburg an der Havel,1200.0,"['', 'ABS', 'Beifahrerairbag', 'Bordcomputer', 'CD', 'Dachreling', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Isofix', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'Lordosenstütze', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung mit Funkfernbedienung']",2004.0,4.0,0
Toyota,Aygo,/angebote/toyota-aygo-city-benzin-blau-362604f5-fa78-4542-b50c-37779fa0d4b3?,Deutschland,2020-10-21 13:57:07.745834,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0,0,Weiß,0,Pianosaweiß,"Stoff, Schwarz",Kleinwagen,5.0,4.0,5013/AJG,Schaltgetriebe,5.0,998 cm³,Benzin,Euro 6d-TEMP,1,0,51147 Köln,7290.0,"['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Katalysator', 'Klimaanlage', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'MP3', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung']",2017.0,3.0,0
Toyota,C-HR,/angebote/toyota-c-hr-1-8-hsd-dynamic-elektro-benzin-weiss-9e9043a1-b480-48e9-9cbb-92aaa49c23a6?,Oesterreich,2020-10-19 20:27:05.456089,Gebraucht,0,6-9816,Weiß,Metallic,PERLMUTTWEISS MET. B,Stoff,SUV/Geländewagen/Pickup,4.0,5.0,0,Automatik,0.0,1.798 cm³,Elektro/Benzin,0,True,False,6020 Innsbruck,21900.0,"['', 'ABS', 'Abstandstempomat', 'Alufelgen', 'Anhängerkupplung', 'Beheizbares Lenkrad', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrostarter', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Kickstarter', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'MP3', 'Multifunktionslenkrad', 'Müdigkeitswarnsystem', 'Navigationssystem', 'Nebelscheinwerfer', 'Notbremsassistent', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sprachsteuerung', 'Spurhalteassistent', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Totwinkel-Assistent', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Xenonscheinwerfer', 'Zentralverriegelung']",2017.0,0.0,1.450 kg
Toyota,Camry,/angebote/toyota-camry-toyota-executive-leder-beige-dienstwagen-elektro-benzin-schwarz-63d99a4d-a309-4761-a077-8f7d817032e1?,Deutschland,2020-10-21 15:20:48.766251,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0,305.0,Weiß,Metallic,Schwarz,"Vollleder, Beige",Limousine,4.0,5.0,5013/ANG,Automatik,0.0,2.487 cm³,Elektro/Benzin,0,True,False,47441 Moers,29990.0,"['', 'ABS', 'Alarmanlage', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'CD', 'DAB-Radio', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'Multifunktionslenkrad', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Wegfahrsperre', 'Zentralverriegelung']",2019.0,0.0,1.595 kg
Toyota,Carina,/angebote/toyota-carina-1-6-1-hand-scheckheft-8-fach-tuev-04-2022-benzin-rot-df806b9a-b652-497b-8ec3-13ef1c647aea?,Deutschland,2020-10-19 20:13:43.164773,Gebraucht,0,A-48-00-f-6v1910/1,Rot,0,0,"Stoff, Grau",Limousine,4.0,5.0,5013/322,Schaltgetriebe,5.0,1.587 cm³,Benzin,Euro 2,True,False,97078 Würzburg,2450.0,"['', 'ABS', 'Beifahrerairbag', 'Bordcomputer', 'CD', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Komfort', 'Schiebedach', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Stahlfelgen', 'Unterhaltung/Media', 'Wegfahrsperre', 'Winterreifen', 'Zentralverriegelung']",1997.0,4.0,1.213 kg
Toyota,Celica,/angebote/toyota-celica-liebhaberfahrzeug-benzin-rot-8d151126-848e-4453-ba71-6ce6f386c6ea?,Deutschland,2020-10-21 14:41:03.877516,Gebraucht,0,0,Rot,0,0,"Stoff, Grau",Coupé,3.0,4.0,5013/300,Schaltgetriebe,5.0,1.762 cm³,Benzin,Euro 2,1,0,42655 Solingen,950.0,"['', 'ABS', 'Beifahrerairbag', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Fahrerairbag', 'Komfort', 'Schiebedach', 'Servolenkung', 'Sicherheit', 'Standheizung', 'Wegfahrsperre', 'Zentralverriegelung']",1997.0,4.0,1.170 kg
Toyota,Corolla,/angebote/toyota-corolla-1-8-hsd-touring-sports-active-con-elektro-benzin-schwarz-83d17dc7-fe0b-4d4b-9a94-61c895758bce?,Deutschland,2020-10-22 22:03:46.114824,Tageszulassung,60 Monate,1-9639,Schwarz,Metallic,ONYXSCHWARZ MET.,"Stoff, Schwarz",Limousine,5.0,5.0,0,Automatik,0.0,1.987 cm³,Elektro/Benzin,Euro 6d-TEMP,1,0,66953 Pirmasens,28610.0,"['', 'ABS', 'Abstandstempomat', 'Alarmanlage', 'Alufelgen', 'Beheizbares Lenkrad', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'ESP', 'Elektr. Fensterheber', 'Elektrostarter', 'Extras', 'Freisprecheinrichtung', 'Isofix', 'Kickstarter', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Notbremsassistent', 'Notrufsystem', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sprachsteuerung', 'Spurhalteassistent', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Totwinkel-Assistent', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Wegfahrsperre', 'Zentralverriegelung']",2020.0,4.0,1.393 kg
Toyota,Corolla Verso,/angebote/toyota-corolla-verso-2-2-d-4d-135-linea-austria-ds-neues-pickerl-diesel-grau-6d34e179-5b3d-4584-bf3f-9408fbd466e1?,Deutschland,2020-10-23 07:03:25.734434,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0,834,Grau,Metallic,marlingrau metallic,Stoff,Kombi,5.0,7.0,5048/50,Schaltgetriebe,0.0,2.231 cm³,Benzin,0,True,False,2201 Gerasdorf bei Wien,4990.0,"['', 'ABS', 'Armlehne', 'Beifahrerairbag', 'Bordcomputer', 'CD', 'ESP', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Innenspiegel automatisch abblendend', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Soundsystem', 'Tempomat', 'Traktionskontrolle', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung']",2007.0,4.0,1.475 kg
Toyota,GT86,/angebote/toyota-gt86-2-0-boxer-d4-s-benzin-rot-d22e0bb2-8260-0e79-e053-0100007f382c?,Oesterreich,2020-10-19 20:32:42.007454,Gebraucht,0,0,Rot,0,0,0,Coupé,3.0,4.0,0,Schaltgetriebe,6.0,1.998 cm³,Benzin,Euro 6,False,True,4190 Bad Leonfelden,23000.0,"['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'CD', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'MP3', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Scheinwerferreinigung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Soundsystem', 'Spoiler', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Xenonscheinwerfer', 'Zentralverriegelung', 'teilb. Rücksitzbank']",2015.0,4.0,1.230 kg
Toyota,Hilux,/angebote/toyota-hilux-4x4-double-cab-duty-comfort-navi-ahk-diesel-weiss-e9919457-b49b-4be4-93f6-abfae8afcf24?,Deutschland,2020-10-19 21:39:58.875188,Gebraucht,0,0,Weiß,0,schneeweiß,"Stoff, Grau",SUV/Geländewagen/Pickup,2.0,4.0,5013/AKL,Schaltgetriebe,5.0,2.393 cm³,Diesel (Rußpartikelfilter),Euro 4,True,False,50189 Elsdorf,9100.0,"['', 'ABS', 'Allrad', 'Beifahrerairbag', 'Elektr. Fensterheber', 'Extras', 'Fahrerairbag', 'Komfort', 'Servolenkung', 'Sicherheit', 'Wegfahrsperre', 'Zentralverriegelung']",2007.0,4.0,2.100 kg
Toyota,Land Cruiser,/angebote/toyota-land-cruiser-300-3-0-d-4d-vx-diesel-gruen-c07730b2-e904-0932-e053-0100007f9115?,Oesterreich,2020-10-21 14:56:35.728057,Gebraucht,0,0,Grün,0,0,0,SUV/Geländewagen/Pickup,5.0,5.0,0,Schaltgetriebe,5.0,2.982 cm³,Diesel,0,0,1,2230 Gänserndorf,7499.0,"['', 'ABS', 'Alufelgen', 'Anhängerkupplung', 'Armlehne', 'Beifahrerairbag', 'CD', 'Dachreling', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'Lordosenstütze', 'Nebelscheinwerfer', 'Radio', 'Scheinwerferreinigung', 'Seitenairbag', 'Sicherheit', 'Tempomat', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'teilb. Rücksitzbank']",2003.0,4.0,2.060 kg
Toyota,Lite-Ace,/angebote/toyota-lite-ace-2000-ds-diesel-silber-fff72fb2-f239-7002-e053-0100007f9cd9?,Oesterreich,2020-10-21 14:19:31.558468,Gebraucht,0,0,Silber,Metallic,0,0,Van/Kleinbus,4.0,8.0,0,Schaltgetriebe,5.0,1.998 cm³,Diesel,0,0,1,5020 Salzburg,2600.0,[],1992.0,4.0,1.400 kg
Toyota,Previa,/angebote/toyota-previa-2-0-d-4d-diesel-braun-b47648b2-2a5b-3d40-e053-0100007f7f8f?,Oesterreich,2020-10-22 19:34:09.223694,Gebraucht,0,0,Braun,0,0,0,Van/Kleinbus,5.0,7.0,0,Schaltgetriebe,5.0,1.995 cm³,Diesel,Euro 3,False,True,6020 Insbruck,7000.0,"['', 'ABS', 'Alarmanlage', 'Armlehne', 'Beifahrerairbag', 'CD', 'Dachreling', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Getönte Scheiben', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Scheinwerferreinigung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Soundsystem', 'Spoiler', 'Tempomat', 'Traktionskontrolle', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung']",2006.0,4.0,1.790 kg
Toyota,Prius,/angebote/toyota-prius-1-5-vvt-i-hybrid-comfort-paket-benzin-gruen-50d5a239-d031-4b18-ad5c-4ad08ace8ef4?,Deutschland,2020-10-21 12:55:12.725296,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,12 Monate,0,Grau,Metallic,quarzgrau metallic,"Stoff, Schwarz",Limousine,5.0,5.0,5013/AEW,Automatik,1.0,1.798 cm³,Benzin,Euro 5,1,0,79369 Wyhl,4444.0,"['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bordcomputer', 'CD', 'E10-geeignet', 'ESP', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Getönte Scheiben', 'Head-up display', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lichtsensor', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Pannenkit', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank']",2009.0,4.0,1.495 kg
Toyota,Prius+,/angebote/toyota-prius-hybrid-elektro-benzin-silber-d24670ee-3392-4e22-9e2a-5ef37a0bf6a4?,Deutschland,2020-10-20 16:14:32.949776,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0,0J042390,Silber,Metallic,platinsilber metallic,"Stoff, Grau",Van/Kleinbus,5.0,7.0,5013/AHU,Automatik,0.0,1.798 cm³,Elektro/Benzin,Euro 5,1,0,31655 Stadthagen,25250.0,"['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'CD', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung']",2012.0,4.0,1.645 kg
Toyota,Proace,/angebote/toyota-proace-l1-family-comfort-verso-diesel-grau-0db9af23-8ba3-4594-b928-ae11604cd753?,Deutschland,2020-10-21 13:03:27.734252,Neu,0,OB-28113,Grau,Metallic,basaltgrau,"Stoff, Grau",Van/Kleinbus,5.0,5.0,5013/AOJ,Schaltgetriebe,6.0,1.199 cm³,Diesel,Euro 6d-TEMP,True,False,72766 Reutlingen,22990.0,"['', 'ABS', 'Alarmanlage', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'DAB-Radio', 'Dachreling', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'Müdigkeitswarnsystem', 'Navigationssystem', 'Nebelscheinwerfer', 'Notrufsystem', 'Panoramadach', 'Radio', 'Regensensor', 'Schiebetür', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Soundsystem', 'Spurhalteassistent', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Totwinkel-Assistent', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Wegfahrsperre']",2020.0,0.0,0
Toyota,RAV 4,/angebote/toyota-rav-4-rav4-2-5-hybrid-black-edition-panodach-navi-360-u-benzin-schwarz-5cfdb9c6-4c38-4a78-9063-5ef12f813efc?,Deutschland,2020-10-21 15:35:24.071035,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0,NW3309,Schwarz,Metallic,schwarz,"Vollleder, Schwarz",SUV/Geländewagen/Pickup,5.0,5.0,0,Automatik,0.0,2.494 cm³,Elektro/Benzin,Euro 6d-TEMP,True,False,02977 Hoyerswerda,27990.0,"['', 'ABS', 'Abstandstempomat', 'Alarmanlage', 'Alufelgen', 'Beheizbares Lenkrad', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'Dachreling', 'ESP', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Heckklappe', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'Multifunktionslenkrad', 'Müdigkeitswarnsystem', 'Navigationssystem', 'Nebelscheinwerfer', 'Notbremsassistent', 'Notrufsystem', 'Panoramadach', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Schiebedach', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Soundsystem', 'Sprachsteuerung', 'Spurhalteassistent', 'Totwinkel-Assistent', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Wegfahrsperre', 'Zentralverriegelung']",0.0,4.0,0
